community_id,community_name,community_price,district_name,plate_name,lat,lng,community_age
5011000011815,三门二小区,52538,虹口,江湾镇,31.31873824,121.4849117,19
5011000016311,虹口花苑,67033,虹口,鲁迅公园,31.271303,121.48254,13
5011000011338,上农新村,74647,虹口,曲阳,31.28860824,121.4897177,22
5011000012597,梅福花苑,61894,虹口,凉城,31.31169837,121.4726813,12
5011000014181,广中扩大小区,61930,虹口,凉城,31.294392,121.479449,22
5011000014571,华清名苑,73645,虹口,鲁迅公园,31.269627,121.481009,13
5011000015834,欧阳花苑,67698,虹口,鲁迅公园,31.278797,121.497817,16
5011000015119,昌鑫世纪园,50013,宝山,通河,31.33350034,121.4580931,14
5011000020565,绿地海域笙晖（别墅）,67471,宝山,杨行,31.37042,121.458284,1
5011102210207,馨佳园（韶山路245弄）,43980,宝山,顾村,31.36478864,121.3714533,5
5011000012095,新顾村大家园B区,43455,宝山,顾村,31.36293835,121.4148294,11
5011000012860,惠民公寓,45550,宝山,张庙,31.32711462,121.4536351,13
5011000014385,上大阳光乾和园,45120,宝山,大场镇,31.30806,121.408547,8
5011000014539,祁连四村,45380,宝山,上大,31.32267902,121.3885615,18
5011000014341,共康八村,45408,宝山,共康,31.33030016,121.4412634,20
5011000013358,丽景翠庭,40878,宝山,杨行,31.39446227,121.4374077,7
5011000014607,嘉华苑（宝山）,57186,宝山,大华,31.272786,121.423942,14
5011000014610,玉华苑,55963,宝山,大华,31.29097865,121.4166624,15
5011102210177,鹏程花苑,47704,宝山,淞南,31.343671,121.495168,12
5011000005412,共江小区,49984,宝山,通河,31.33424483,121.4526727,18
5011000009235,葑润华庭,51687,宝山,上大,31.3289159,121.3874492,8
5011000011363,绿地公元1860,60501,宝山,顾村,31.361531,121.425118,4
5011000013061,宝钢九村,41665,宝山,淞宝,31.412984,121.482635,19
5011000001175,中环1号（三期）,65115,宝山,大华,31.297947,121.408394,1
5011000014372,丰水宝邸（东苑）,44815,宝山,顾村,31.3629,121.401245,11
5011000011025,宝虹水岸景苑,44413,宝山,杨行,31.3776,121.441368,5
5011000014640,民悦苑,53810,宝山,张庙,31.339266,121.451289,10
5011000017750,当代高邸,47745,宝山,上大,31.323636,121.391715,12
5011000003885,招商海德名门（公寓）,40648,宝山,杨行,31.398607,121.426297,3
5011000014977,宝钢四村,48305,宝山,淞宝,31.41261626,121.4934347,20
5011000012534,友谊家园,40945,宝山,杨行,31.401838,121.461004,3
5011000005202,保利叶之林,58418,宝山,上大,31.32796731,121.3863602,116
5011000008865,宝钢二村,45195,宝山,淞宝,31.408624,121.490585,18
5011000011767,九英里,58104,宝山,共康,31.3371981,121.4386571,9
5011000012177,盛宅新村,41040,宝山,顾村,31.35942124,121.4195058,8
5011000013408,海德花园,42809,宝山,杨行,31.39712099,121.4312958,6
5011000016137,乾溪新村,47835,宝山,大场镇,31.310996,121.417162,10
5011000013742,宝启花园（公寓）,37748,宝山,杨行,31.377039,121.44373,13
5011000012327,瑞丰园,45809,宝山,上大,31.32342906,121.3838417,11
5011000014297,泗塘五村,48075,宝山,张庙,31.33934966,121.4677609,22
5011000014747,环绿国际,37620,宝山,顾村,31.362111,121.392192,8
5011000017146,通河六村,47846,宝山,通河,31.337113,121.459759,20
5011000017539,水韵华庭,60349,宝山,大华,31.275256,121.42973,11
5011000010040,春江美庐（公寓）,46278,宝山,杨行,31.374279,121.458831,4
5011000005386,绿地海域笙晖（公寓）,46162,宝山,杨行,31.370501,121.458266,1
5011102210094,菊泉新城（菊泉街39弄）,39879,宝山,顾村,31.3577308,121.3870333,11
5011000011585,丰翔新城,31872,宝山,上大,31.322702,121.354918,4
5011000014117,共富四村,43452,宝山,共富,31.35563,121.433772,14
5011000012034,海尚明城,41621,宝山,杨行,31.401101,121.45423,7
5011000010869,大华虎城第三空间,55790,宝山,大华,31.277576,121.417862,116
5011000018010,南华苑,53408,宝山,大华,31.27653801,121.4284648,13
5011000012725,淞南五村,46697,宝山,淞南,31.34311439,121.4906976,17
5011000014370,圣卡洛铂庭,40700,宝山,顾村,31.363276,121.38871,9
5011000013862,美兰湖颐景园,33959,宝山,罗店,31.400358,121.369,9
5011000012428,宝景苑,54410,宝山,淞南,31.344402,121.483327,8
5011000017422,馨华苑,55793,宝山,大华,31.28045,121.42426,15
5011000013016,祁连欣苑,43166,宝山,上大,31.31954526,121.3834306,8
5011000008829,丰水宝邸（西苑）,41330,宝山,顾村,31.362078,121.39828,10
5011102210432,美兰湖花园,47279,宝山,罗店,31.41232013,121.3599178,4
5011000009834,上置香岛原墅（别墅）,43758,宝山,罗店,31.416779,121.365619,4
5011000014874,万科琥珀郡园,43962,宝山,罗店,31.399728,121.369338,4
5011000014935,世纪非凡锦城,42749,宝山,顾村,31.361561,121.39822,8
5011000007031,吉浦路615弄,50956,宝山,高境,31.322161,121.498121,20
5011000012862,宝宸共和家园,63696,宝山,共康,31.338476,121.444484,5
5011000013627,通河一村,49826,宝山,张庙,31.34101,121.455213,21
5011000016480,好旺花苑,55407,宝山,大华,31.291899,121.420309,19
5011000015462,四季绿城,57359,宝山,高境,31.336321,121.483078,7
5011000009085,杨泰三村,37962,宝山,杨行,31.386261,121.443971,15
5011000013338,共康五村,49929,宝山,共康,31.327692,121.445276,19
5011000013347,锦龙苑,52232,宝山,上大,31.31929837,121.3852571,9
5011000017384,枫庭丽苑,57103,宝山,大华,31.283654,121.414371,11
5011000014271,海江二村,44608,宝山,淞宝,31.398792,121.509369,18
5011000017435,和欣国际花园,69317,宝山,共康,31.341681,121.442079,6
5011000010836,富锦苑,29809,宝山,月浦,31.40974031,121.4401516,15
5011000011023,美兰湖岭域,46813,宝山,罗店,31.398182,121.364944,5
5011000012052,顺驰美兰湖,37146,宝山,罗店,31.41160115,121.3631432,5
5011000013517,呼玛三村,52863,宝山,张庙,31.343659,121.447435,11
5011102210288,保利叶上海（别墅）,54819,宝山,顾村,31.34821468,121.361301,116
5011000004452,锦秋花园（公寓）,45767,宝山,上大,31.330417,121.393213,1
5011000009781,世纪非凡怡园,42530,宝山,顾村,31.35941594,121.3994425,8
5011000013429,高境二村,49508,宝山,高境,31.328445,121.484134,19
5011000015501,东方丽都,42536,宝山,杨行,31.39131904,121.4421542,5
5011000017582,杨泰二村,38162,宝山,杨行,31.376595,121.448999,13
5011102209227,中环1号（二期）,59372,宝山,大华,31.29614804,121.4113656,3
5011000012028,盛达家园,51275,宝山,张庙,31.33618055,121.4722601,10
5011102210359,古北菊翔苑（菊联路233弄）,47798,宝山,顾村,31.35200212,121.3698191,8
5011000013512,淞南七村,42834,宝山,淞南,31.34017414,121.4857819,19
5011102209394,中环1号（五期）,57647,宝山,大华,31.295084,121.406969,116
5011000010753,宝钢三村,46705,宝山,淞宝,31.409424,121.487186,22
5011000010766,共和小区,49944,宝山,张庙,31.326997,121.454863,15
5011000014646,月浦八村,35430,宝山,月浦,31.422522,121.431166,21
5011000013536,文宝苑,51858,宝山,顾村,31.353332,121.375624,8
5011000011783,宝林七村,43991,宝山,淞宝,31.40973802,121.5027239,21
5011000014787,檀乡湾,41315,宝山,顾村,31.363817,121.424184,5
5011000013479,艺康苑,57122,宝山,共康,31.327724,121.450436,15
5011000017144,鑫鑫花园,41793,宝山,共富,31.35168404,121.4334527,11
5011102210213,馨佳园（菊泉街1280弄）,44524,宝山,顾村,31.366359,121.378865,6
5011102210292,馨佳园（韶山路418弄）,45433,宝山,顾村,31.37106665,121.3722824,6
5011000008186,慧华苑,43415,宝山,上大,31.31474437,121.4045082,7
5011000009437,菊泉新城（陆翔路678弄）,40454,宝山,顾村,31.359319,121.373138,11
5011000010840,通河四村,50135,宝山,通河,31.338219,121.452818,18
5011000002801,旭辉澜悦湾,30870,宝山,罗泾,31.47101,121.355301,3
5011000002960,风尚天地广场,24170,宝山,共康,31.32882807,121.449682,4
5011000004601,三门路485弄,52256,宝山,高境,31.31860567,121.4999132,19
5011000013646,绿洲花园,39538,宝山,顾村,31.361789,121.395544,10
5011000001008,旭辉依云湾（公寓）,49906,宝山,顾村,31.356599,121.394737,6
5011000009841,上坤公园天地（商住）,43411,宝山,顾村,31.346274,121.359513,116
5011000012162,共康六村,47747,宝山,共康,31.33027988,121.4473681,15
5011000015850,天极盛宅花园,37470,宝山,顾村,31.35809767,121.4209256,12
5011000002700,远洋7号,42391,宝山,罗店,31.410974,121.353848,3
5011000012883,宝山三村,48500,宝山,淞宝,31.39867347,121.5045214,5
5011000014758,香逸湾,46420,宝山,杨行,31.369796,121.453977,4
5011000012087,泗塘七村,45414,宝山,张庙,31.334331,121.468586,21
5011000014814,万业紫辰苑,41136,宝山,杨行,31.404802,121.44826,4
5011000012817,富浩花园,46753,宝山,张庙,31.350782,121.460262,14
5011000014913,嘉骏花苑,55134,宝山,高境,31.33477744,121.4811783,12
5011000013514,采菊苑,47691,宝山,顾村,31.35551108,121.3735894,8
5011000002478,锦秋路1188弄,48043,宝山,上大,31.32510961,121.3906083,17
5011000018310,北华苑,54291,宝山,大华,31.287482,121.419657,16
5011000010272,杨泰一村,36539,宝山,杨行,31.379027,121.447663,14
5011000017166,大唐花园,32834,宝山,共富,31.34942,121.40727,7
5011000011374,新顾村大家园A区,44648,宝山,顾村,31.364854,121.414214,10
5011000013149,新梅绿岛苑,58009,宝山,共康,31.34067768,121.4369446,9
5011000011581,荻泾苑,34216,宝山,顾村,31.35344573,121.4069257,20
5011000016899,怡华苑,50965,宝山,大华,31.278171,121.425741,17
5011000013126,呼玛二村,47500,宝山,张庙,31.347713,121.454004,21
5011000015938,经纬城市绿洲,52639,宝山,上大,31.334703,121.402008,6
5011000012592,梧桐城邦（公寓）,64238,宝山,大华,31.295585,121.416867,3
5011000015388,大华一村,52853,宝山,大华,31.283225,121.430586,15
5011000013848,绿地领海（商住）,20824,宝山,上大,31.321122,121.356096,4
5011102210422,保利叶上海（公寓）,53974,宝山,顾村,31.35350639,121.3651601,116
5011000015365,文华苑（宝山）,53492,宝山,大华,31.285771,121.424674,16
5011000013692,大华二村,54028,宝山,大华,31.278963,121.422363,16
5011000016514,泰和新城,37759,宝山,顾村,31.356037,121.413084,16
5011000016498,康泰新城,49836,宝山,大华,31.289342,121.411289,13
5011102210440,好日子大家园,43798,宝山,顾村,31.35516788,121.3681228,116
5011000012603,美岸栖庭（公寓）,60790,宝山,高境,31.3314284,121.4958192,3
5011000009045,金地艺境（宝山）,34501,宝山,上大,31.322362,121.356439,4
5011000012404,天馨花园（公寓）,40124,宝山,杨行,31.370161,121.438399,7
5011000017696,万科四季花城（公寓）,45757,宝山,杨行,31.39149027,121.448309,7
5011000015995,聚丰景都,50010,宝山,上大,31.317771,121.380986,6
5011000013618,共富一村,42753,宝山,共富,31.3586347,121.4365694,10
5011000012041,中环1号（一期）,57262,宝山,大华,31.298678,121.411196,5
5011000003788,绿地北郊广场,25733,宝山,顾村,31.36301424,121.3852817,4
5011000002753,绿地公园广场（商住）,22425,宝山,顾村,31.350624,121.378908,4
5011000000130,保利叶语（公寓）,55566,宝山,顾村,31.350442,121.373451,116
5011000018017,复星新苑,53840,宝山,大华,31.293599,121.42832,14
5011000009452,宝山一村,41294,宝山,淞宝,31.40063474,121.5105345,18
5011000017209,昌鑫时代绿园,52083,宝山,张庙,31.3342825,121.4677702,12
5011000012356,逸仙二村,48704,宝山,高境,31.322511,121.502143,15
5011000014211,成亿宝盛家苑,40811,宝山,顾村,31.360457,121.421185,10
5011102210040,菊泉新城（菊盛路50弄）,42469,宝山,顾村,31.35534841,121.3806389,11
5011000013363,上大聚丰园,45004,宝山,上大,31.315655,121.391053,11
5011000009414,宝林一村,49312,宝山,淞宝,31.404694,121.490256,18
5011000009419,乐业五村,37285,宝山,月浦,31.41908714,121.4296208,19
5011000013953,罗南二村,33679,宝山,罗店,31.3928425,121.3736263,11
5011000015545,学林苑,47061,宝山,上大,31.319567,121.389936,12
5011000004708,宝林二村,46467,宝山,淞宝,31.407187,121.494775,26
5011000000600,宝钢一村,52908,宝山,淞宝,31.41173542,121.4932502,34
5011000013805,东方帕堤欧,51132,宝山,顾村,31.358914,121.393189,6
5011000014605,华鹏花苑,49783,宝山,大华,31.291577,121.41788,19
5011000012556,通河八村,48456,宝山,通河,31.33627637,121.4549554,14
5011000013570,祁连一村,45463,宝山,上大,31.317749,121.387506,18
5011000011558,宝钢五村,44745,宝山,淞宝,31.41213,121.488084,17
5011000012486,星福家园,45703,宝山,上大,31.32036812,121.3799701,11
5011000012582,华能城市花园,60428,宝山,淞宝,31.40212038,121.491561,15
5011000013190,共康七村,48892,宝山,共康,31.33410272,121.4433888,19
5011000013453,宝山八村,46836,宝山,淞宝,31.40157655,121.500425,18
5011000013691,大华三村二街坊,55430,宝山,大华,31.28945,121.424612,20
5011000004380,逸仙一村,53286,宝山,高境,31.32008626,121.4943316,23
5011000000145,悦尚华都,48901,宝山,大华,31.282053,121.426787,5
5011000018725,卓越时代广场,33042,宝山,共康,31.345954,121.442478,1
5011102210316,馨佳园（菊盛路851弄）,46000,宝山,顾村,31.373339,121.372326,5
509821540057610,远洋7号酒店式公寓,18749,宝山,罗店,31.410155549272,121.35509615253,3
5011000014845,新顾村大家园C区,42422,宝山,顾村,31.36638,121.419354,5
5011000011141,临江三村,44293,宝山,淞宝,31.417401,121.493982,16
5011000018282,康泰东苑,49708,宝山,大华,31.29152,121.412672,14
5011000013865,城投世纪名城,49518,宝山,张庙,31.33132405,121.4687824,12
5011000002297,宝钢六村,50508,宝山,淞宝,31.41257892,121.4868814,14
5011000004055,宝山二村,46225,宝山,淞宝,31.401352,121.506541,17
5011000004531,海滨二村（宝山）,40381,宝山,淞宝,31.38690036,121.4988793,19
5011000001260,逸仙路1321弄小区,51826,宝山,高境,31.322445,121.494476,13
5011000013880,美树铭家,51135,宝山,张庙,31.33109075,121.4648171,13
5011000012702,祥腾生活广场,33978,宝山,淞南,31.345913,121.48565,7
5011000011398,新天地荻泾花园,45245,宝山,顾村,31.36088093,121.3956842,5
5011000016133,康桥水都（公寓）,40689,宝山,杨行,31.370073,121.4488,4
5011000017602,共富二村,41214,宝山,共富,31.353984,121.437777,10
5011000015496,锦秋花园（别墅）,47572,宝山,上大,31.330332,121.396035,9
5011000010583,水岸蓝桥（公寓）,64285,宝山,大华,31.280595,121.414492,7
5011000014067,高境一村,50359,宝山,高境,31.325868,121.488126,15
5011000010988,美兰湖中华园,45444,宝山,罗店,31.413975,121.366349,116
5011000013759,三花现代城,63150,宝山,高境,31.324675,121.479561,2
5011000009830,上置美兰优湖,17482,宝山,罗店,31.40761383,121.357618,3
5011000014451,祁连二村,44052,宝山,上大,31.322801,121.387352,19
5011102210180,绿地摩登公馆,21600,宝山,顾村,31.36297788,121.4259434,3
5011000016321,滨江雅苑,58597,宝山,大华,31.283449,121.419835,11
5011000017305,大华公园世家康华苑,56912,宝山,大华,31.287254,121.416609,14
5011000008871,宝宸怡景园,67433,宝山,共康,31.337204,121.441228,5
5011000009842,荣域飘鹰锦和花园（公寓）,44120,宝山,杨行,31.37406845,121.4361318,116
5011000014611,远景佳苑,58273,宝山,大华,31.291755,121.422115,9
5011000014609,铂金华府,66565,宝山,大华,31.280682,121.419351,7
5011000013210,菊泉新城（陆翔路358弄）,46592,宝山,顾村,31.354167,121.37701,11
5011000010212,远洋香奈,45608,宝山,杨行,31.399686,121.434924,2
509821540057898,湘源大厦,38652,宝山,淞南,31.351260109021,121.48589497052,116
5011000014723,金星绿苑,30058,宝山,罗店,31.42943222,121.3614414,10
5011000003079,上置香岛原墅（公寓）,39293,宝山,罗店,31.41614,121.366597,4
5011000015088,通河二村,48454,宝山,通河,31.339731,121.456528,20
